id,ctrl_flag,resp_flag,period,metric1,metric2,metric3,segment
7444324,0,0,pre,8596.9,300,297,A
7444324,0,0,pre,9018.7,400,396,B
6340339,0,0,pre,7583,100,99,B
1472455,0,0,pre,3244.9,210,200,B
1472455,0,0,pre,1996.1,210,200,A
6219460,0,0,pre,11052.6,205,0,A
6219460,0,0,pre,8404.7,165,0,B
3738485,1,0,pre,277.6,110,50,B
7294529,0,0,pre,36526.1,270,410,B
3770533,0,0,pre,6112.3,800,320,B
3770533,0,0,pre,7374,860,290,A
2669564,0,0,pre,5599.1,350,350,B
5502583,0,0,pre,20528.2,300,396,B
8896940,0,0,pre,5427.5,300,250,B
5444971,0,0,pre,7818.7,450,450,A
5444971,0,0,pre,8214.4,620,550,B
3843103,0,0,pre,2880.7,130,129,B
9464117,0,0,pre,8438.9,550,450,B
1534135,0,0,pre,1258.2,260,260,B
9176243,0,0,pre,1345.7,331.5,170,B
9176243,0,0,pre,1389.5,331.5,170,A
4180289,0,0,pre,0.2,100,0,B
4033543,0,0,pre,12373.6,300,297,B
7171565,0,0,pre,1927.6,300,347,B
7171565,0,0,pre,1967.9,300,347,A
5755600,0,0,pre,23565.9,700,700,B
4028680,0,0,pre,5216.4,350,350,B
4041242,0,0,pre,13.3,50,50,B
8061273,0,0,pre,981.8,50,50,B
8061273,0,0,pre,976.7,50,50,A
4479373,1,0,pre,2707.2,900,427,B
9267373,0,0,pre,2606.5,980,598,B
9267373,0,0,pre,2853,670,299,A
2556401,0,0,pre,57.4,20,20,B
634497,0,0,pre,235.4,360,297,B
9837600,0,0,pre,961.3,400,396,A
9837600,0,0,pre,1329.4,300,396,B
877669,0,0,pre,29148.1,1010,900,A
877669,0,0,pre,28841.5,1010,900,B
9260691,0,0,pre,12979.1,300,297,B
6444861,0,0,pre,13563.2,400,396,B
6444861,0,0,pre,11492.2,400,396,A
5782926,0,0,pre,14959.7,210,210,B
9478948,0,0,pre,179.8,100,0,B
66143,0,0,pre,7439.2,210,215,B
7759444,0,0,pre,4113.2,0,0,B
3091814,0,0,pre,2287.1,300,297,B
1259946,1,0,pre,17466.2,400,426,B
572100,0,0,pre,4590.2,465,477,B
572100,0,0,pre,4874.8,495,507,B
2678147,0,0,pre,11978.9,500,396,B
3666149,0,0,pre,14452.3,560,594,B
5280172,0,0,pre,50.6,0,0,B
9993579,0,0,pre,5386.4,400,396,B
901623,0,0,pre,8280.8,250,289,B
3739807,0,0,pre,0.1,350,0,A
775837,1,0,pre,58493.4,2000,0,B
8100855,0,0,pre,9068.6,400,396,B
8887871,0,0,pre,3572.8,0,0,B
8887871,1,0,pre,3831.2,0,0,B
7876892,0,0,pre,1042.7,350,280,A
5616181,0,0,pre,405.7,60,60,B
5159206,0,0,pre,0,10,0,B
4260286,0,0,pre,28311.1,400,498,A
4260286,0,0,pre,25564.5,350,447,B
218395,0,0,pre,9.4,200,0,A
218395,0,0,pre,5.4,500,0,B
9967395,0,0,pre,5776.5,312,350,B
9967395,0,0,pre,3877,252,300,A
6285458,0,0,pre,9023.8,1000,426,B
2447520,0,0,pre,2014.1,550,0,B
2049522,0,0,pre,1027,365,228,B
2081526,0,0,pre,20623.1,700,693,B
2723596,0,0,pre,77.9,0,0,B
4673626,0,0,pre,1647.2,150,150,B
4197643,0,0,pre,0,0,0,B
7604764,0,0,pre,8911.8,400,396,B
7604764,0,0,pre,7195.7,300,297,A
3445828,0,0,pre,1843.9,20,50,B
9737828,0,0,pre,2021.5,200,149,B
9737828,0,0,pre,2988.3,300,248,B
969848,0,0,pre,16.6,0,0,B
1172211,0,0,pre,9933.2,100,396,A
4607260,0,0,pre,2210.5,300,297,A
5128270,0,0,pre,1948.9,155,150,B
6757280,1,0,pre,2625.2,300,299,B
4923593,0,0,pre,7171.3,70,0,B
2750610,0,0,pre,4180.7,0,150,B
5743697,0,0,pre,11368.8,400,396,B
9194783,0,0,pre,7550.1,0,198,B
7447874,0,0,pre,25765.6,200,149,B
7447874,0,0,pre,23122.7,250,248,B
4168886,0,0,pre,625.3,45,30,B
8257955,0,0,pre,22111,715,999,B
2745986,0,0,pre,1870.6,230,60,B
4307100,0,0,pre,12739.8,400,396,B
5871112,0,0,pre,17914.3,400,396,B
8597114,1,0,pre,669.1,50,100,B
8597114,0,0,pre,785.8,100,150,A
8216143,0,0,pre,369.4,400,160,B
8216143,0,0,pre,498.2,450,210,B
8216143,0,0,pre,507.9,515,160,A
2784149,0,0,pre,7045.1,800,600,A
2784149,1,0,pre,8231.5,900,650,B
1700328,0,0,pre,92.9,270,50,B
6368404,0,0,pre,0,0,0,B
6516418,0,0,pre,80.5,110,40,A
6516418,0,0,pre,45.8,90,20,B
7477420,1,0,pre,3528,420,396,B
4096435,0,0,pre,5763.3,570,350,B
4414620,0,0,pre,6649.3,320,240,A
4414620,0,0,pre,6916.8,360,300,B
6341797,0,0,pre,7780.8,150,149,B
8129818,0,0,pre,33483.9,350,100,B
1865845,0,0,pre,3910.2,200,80,B
1865845,0,1,pre,1298.3,100,80,B
1865845,0,0,pre,1791.4,200,80,A
1615905,0,0,pre,2783.4,120,0,B
1468301,0,0,pre,8208.9,150,150,B
7664370,0,0,pre,8001.6,400,396,B
4270168,0,0,pre,2932.4,0,396,B
4270168,0,0,pre,3510.2,100,495,A
7220364,1,0,pre,0,0,0,B
259378,0,0,pre,1265.9,80,80,B
6054397,0,0,pre,8758.8,900,385,B
3891409,1,0,pre,900.2,50,50,B
495420,0,0,pre,7559.7,400,396,B
9796472,0,0,pre,2453.7,150,165,B
86488,0,0,pre,5960.6,500,297,A
3881554,1,0,pre,466.2,180,180,B
926566,0,0,pre,3298.4,200,598,A
926566,0,0,pre,3056.4,200,598,B
7070569,0,0,pre,3865.9,225,180,A
7070569,0,0,pre,5246.2,250,249,B
7070569,0,0,pre,4200.8,255,210,B
3264676,0,0,pre,132.4,0,0,B
2807797,0,0,pre,2920.2,400,198,B
3716823,0,0,pre,735,0,0,B
6602844,0,0,pre,356.3,30,30,B
2244909,0,0,pre,10377.5,590,350,B
8440978,0,0,pre,6898.9,260,305,A
4141191,0,0,pre,5246.8,200,199,B
4141191,0,0,pre,1264.4,100,100,A
5011275,0,0,pre,6551.7,110,349,B
8223330,0,0,pre,0,5,0,B
6816389,0,0,pre,32118.2,200,210,B
4093393,0,0,pre,645.6,0,99,B
956416,0,0,pre,1555.3,200,180,B
8602429,0,0,pre,6492.8,300,297,B
8602429,0,0,pre,4460.2,300,297,A
4600551,0,0,pre,20335.2,300,396,B
4607604,0,0,pre,357.7,250,200,A
5430681,0,0,pre,1081.3,0,299,B
7790914,0,0,pre,4121.7,0,0,B
4102947,0,0,pre,16249.2,100,99,B
5891987,0,0,pre,8318.5,400,396,B
5662225,0,0,pre,5,0,0,B
5662225,0,0,pre,5.3,0,0,A
2633248,0,0,pre,1291.3,500,396,B
2633248,0,1,pre,1556.2,650,297,B
8927477,0,0,pre,15315.5,400,396,B
7532566,0,0,pre,2460.9,50,119,B
7532566,0,0,pre,3665.6,150,218,A
1543579,0,0,pre,808.7,400,397,A
1543579,1,0,pre,547,350,348,B
1543579,0,0,pre,1352.8,400,396,B
3510636,0,0,pre,3532.4,400,396,B
3510636,1,0,pre,3413.3,400,396,A
6697664,0,0,pre,4117.8,0,99,B
2243323,0,0,pre,5666.8,230,312,A
6666465,0,0,pre,14595.7,380,430,B
9568489,0,0,pre,843.1,100,60,B
1397531,0,0,pre,16971.8,400,329,B
7126676,0,0,pre,3.8,0,0,B
5430832,0,0,pre,5293.6,300,297,A
5430832,1,0,pre,4957.6,210,198,B
2126888,0,0,pre,36.2,0,30,B
2126888,0,0,pre,33.3,0,30,B
7945929,0,1,pre,6251.6,300,297,A
7945929,0,0,pre,6251.6,300,297,A
7945929,0,0,pre,4874.6,300,297,B
7945929,0,0,pre,5941.3,400,396,B
2577932,0,0,pre,1024.3,60,60,B
5858937,0,0,pre,9228.9,150,300,B
2658969,0,0,pre,37802.6,760,850,B
2960484,0,0,pre,6066.5,300,297,B
6218501,0,0,pre,4857.8,0,210,B
2453559,0,0,pre,4351.7,600,398,B
2453559,0,0,pre,8720.2,700,577,B
5627630,0,0,pre,11024.1,320,199,B
2085680,0,0,pre,5985.2,400,396,A
5314880,0,0,pre,26313,230,230,B
1276200,1,0,pre,5810.9,450,200,B
6834205,1,0,pre,3650.9,10,0,B
4119283,0,0,pre,87043.2,2000,1099,B
3418291,0,0,pre,7991.7,650,447,B
3418291,0,0,pre,9038.5,350,348,B
3209310,0,0,pre,3814.3,465,350,B
3209310,0,0,pre,3123,385,250,B
756343,0,0,pre,174.8,500,0,B
756343,0,0,pre,653,700,99,B
7878473,0,0,pre,2599.3,100,99,A
7878473,0,0,pre,1757.1,0,0,B
1664502,0,0,pre,631.4,315,99,B
760551,0,0,pre,0,0,0,B
8987651,0,0,pre,0,350,0,B
8987651,0,0,pre,0,300,0,A
4677,0,1,pre,19395.6,880,894,B
4677,0,0,pre,8077.3,520,546,A
8464679,0,0,pre,2.1,0,0,B
4880680,1,0,pre,4477.9,400,396,B
4880680,0,0,pre,4288.4,400,396,A
8074690,0,0,pre,7405.7,400,449,A
8074690,0,0,pre,6487.1,500,400,B
5467714,0,0,pre,24902.4,1060,900,B
2438737,0,0,pre,9699.4,450,400,B
3705793,0,0,pre,1.8,1.5,0,A
3705793,0,0,pre,1.8,0,0,B
765826,0,0,pre,0,150,0,B
444831,0,0,pre,2690.8,400,327,A
444831,1,0,pre,3606.5,400,327,B
5199839,0,0,pre,398.3,0,0,B
4524865,0,0,pre,1838.2,30,0,B
2229883,0,0,pre,41204.5,300,297,B
3483949,0,0,pre,286.4,0,0,B
2078703,0,0,pre,2632,350,380,B
152125,0,0,pre,33.4,0,0,B
152125,0,0,pre,30,0,0,A
6594129,0,0,pre,3845.7,280,279,A
6594129,0,0,pre,2516.5,220,220,B
8985169,1,0,pre,0,100,0,B
4039190,1,0,pre,6661.8,650,289,B
2536235,1,0,pre,130.3,400,0,A
2536235,0,0,pre,129.9,0,0,B
4505477,0,0,pre,16.7,0,0,B
503802,0,0,pre,16119,300,297,B
816841,0,0,pre,1.5,0,0,B
6578868,0,0,pre,1534.5,150,250,B
7442975,0,0,pre,9754.9,410,377,B
7442975,0,0,pre,12812.9,480,476,A
7033187,0,0,pre,4621.5,100,230,B
7033187,0,0,pre,11603.6,360,380,A
2322190,0,0,pre,0,0,50,A
9967198,0,0,pre,0,0,0,B
8563296,0,0,pre,5860.7,500,407,B
769340,0,0,pre,20278.1,300,297,B
6297348,0,0,pre,0,400,0,B
837511,0,1,pre,4201.6,415,347,A
5875613,0,0,pre,462.6,210,210,B
6616727,0,0,pre,900.5,170,130,B
4120765,0,0,pre,0,0,0,B
6767810,0,0,pre,6144.6,300,297,B
6767810,0,0,pre,5762.3,400,396,B
1250827,0,0,pre,7347.7,100,99,B
3808862,0,0,pre,2349.3,30,30,A
3808862,0,0,pre,3976.9,130,129,B
550870,1,0,pre,9389.3,150,150,A
4114870,0,0,pre,107.8,30,30,B
7283330,0,0,pre,632.4,50,50,B
7283330,0,0,pre,3565,100,100,A
3941333,0,0,pre,12713.9,500,495,B
5694390,0,0,pre,12955.9,200,99,A
1696419,0,0,pre,101.1,300,0,B
8605520,0,0,pre,1338.4,100,100,B
8605520,1,0,pre,774,200,200,A
8690526,0,0,pre,2968.2,240,140,B
8690526,0,0,pre,3112.7,140,140,A
2249595,0,0,pre,17771.8,1100,350,B
9927595,0,0,pre,5329.8,400,396,B
9927595,0,0,pre,7119.3,400,396,A
9352788,0,0,pre,16911.8,0,30,A
5542808,0,0,pre,1301.3,50,50,B
1863824,0,0,pre,1627.8,180,150,B
1863824,0,0,pre,3006.2,180,150,A
6078957,0,0,pre,1999.5,300,297,B
5553987,0,0,pre,0,200,0,B
1403428,0,0,pre,5828.8,460,440,B
5409437,0,0,pre,2116.6,0,0,B
3951446,0,0,pre,6089.2,330,297,B
3321661,0,0,pre,11403.9,400,396,A
3321661,0,0,pre,11403.9,400,396,A
3321661,0,0,pre,13176.1,400,396,B
3321661,0,1,pre,8940.7,400,396,B
8999243,0,0,pre,34324.8,920,879,B
456261,0,0,pre,2246.4,150,150,B
9002265,0,0,pre,7692.4,300,297,B
2264104,0,0,pre,5343.1,240,199,B
7351157,0,0,pre,30.7,0,0,B
1056517,0,0,pre,112.1,0,0,B
2813542,0,1,pre,11196.4,315,327,B
9464552,0,0,pre,6666.1,460,340,B
5026598,0,0,pre,5529.7,310,299,B
8000674,0,0,pre,106.2,950,0,A
4908699,0,0,pre,3086.7,200,300,B
4908699,0,0,pre,2628.5,200,300,A
4486706,0,0,pre,277.5,400,209,B
5959103,0,0,pre,0,0,0,B
4814159,0,0,pre,0,30,0,B
492241,0,0,pre,1382.8,270,290,B
2471297,0,0,pre,14775.5,350,327,B
349411,0,0,pre,37.4,2,20,B
3811469,0,0,pre,8768,600,360,B
257558,0,0,pre,0,20,0,B
7279593,0,0,pre,21259.3,520,496,B
7279593,0,0,pre,19441.6,520,497,B
3614699,0,0,pre,16697.2,400,446,B
9222968,0,0,pre,2989.2,200,200,A
9222968,0,0,pre,2884.1,290,290,B
5004973,0,0,pre,1845.5,0,0,B
503245,0,0,pre,770.5,80,70,B
486430,0,0,pre,339.4,0,0,B
4645646,0,0,pre,0.2,0,0,B
9025527,1,0,pre,0,10,0,B
1586596,0,0,pre,2206.7,70,0,B
1862801,0,0,pre,0,200,0,B
346394,0,0,pre,197.1,160,0,B
175936,0,0,pre,1683.5,60,50,B
384961,0,0,pre,169.4,0,0,B
2282980,1,0,pre,6144.8,220,170,A
4512844,0,0,pre,3.7,80,80,B
4951329,0,0,pre,9072.9,430,426,B
5410346,0,0,pre,0,0,0,B
4721441,0,0,pre,7733.9,500,396,B
7045647,0,0,pre,4731.7,272,290,B
7045647,0,0,pre,4249.2,352,370,A
1162127,1,0,pre,5798.3,211.5,154,B
278139,0,0,pre,0.3,0,0,B
1371152,0,0,pre,7722.1,300,350,B
7565607,0,1,pre,33489.4,450,545,B
1403639,0,0,pre,15828.2,310,308,A
1403639,0,0,pre,21275.1,360,357,A
1403639,0,0,pre,22114.5,360,357,B
1403639,0,0,pre,16057.8,380,377,B
1646649,0,0,pre,18107.7,600,1692,B
4438764,0,0,pre,15422,300,297,B
7942860,0,0,pre,4.9,0,0,B
1946943,0,0,pre,0.9,0,0,A
7860859,0,0,pre,3489.4,400,396,B
5861878,0,0,pre,11610.8,500,496,B
6114966,0,0,pre,4889.2,330,330,B
4804100,0,0,pre,8173.7,330,297,B
1413301,1,0,pre,18798.2,331.5,357,A
1413301,0,0,pre,22188.3,491.5,516,B
8688490,0,0,pre,1176.6,300,297,B
8688490,0,0,pre,354,200,198,A
9777616,1,0,pre,4637.8,400,350,B
731774,0,0,pre,0,0,0,B
9828796,0,0,pre,2307.8,300,100,B
5084868,0,0,pre,0,0,0,B
5084868,0,0,pre,0,0,0,B
8988156,0,0,pre,0.5,0,0,B
8961263,0,0,pre,13457.9,130,460,B
8961263,1,0,pre,12287,390,470,A
2424436,0,0,pre,16991.2,400,198,B
5437448,0,1,pre,8652,300,360,B
1675484,1,0,pre,6867.2,230,230,A
7597494,0,0,pre,9609.8,0,297,B
9764906,0,0,pre,3965.5,205,50,B
9764906,0,0,pre,2910.7,195,20,A
7151471,0,0,pre,199.9,30,30,B
739593,0,0,pre,4287.6,121.5,120,B
2403593,0,0,pre,26699.4,300,380,B
5027598,0,0,pre,1676.8,50,240,B
3636666,0,0,pre,245.1,0,297,B
2918718,0,0,pre,203.5,250,149,B
2918718,0,0,pre,349.5,250,399,B
5175747,0,0,pre,0,20,0,B
7400110,0,0,pre,6819.7,200,198,B
1270157,0,0,pre,394.2,12,60,B
5382159,0,0,pre,353.1,250,0,B
4388262,0,0,pre,10507.8,400,396,B
5203283,0,0,pre,3198.5,100,150,A
3168302,0,0,pre,2124.1,300,99,B
3168302,0,0,pre,1935.3,500,299,B
988323,0,0,pre,18906.6,400,396,B
3596325,0,0,pre,13035,350,348,B
5795340,0,0,pre,7254.9,0,0,B
8725399,0,0,pre,0.6,12,0,A
8725399,1,0,pre,0.5,22,0,B
7537407,0,0,pre,5452.6,320,114,A
7537407,0,0,pre,7152.1,350,149,B
7022444,0,0,pre,1171.4,100,90,B
7022444,0,0,pre,1177.2,100,90,A
4370478,0,0,pre,3322.2,400,299,B
9746607,0,0,pre,6313.5,300,456,B
3186614,0,0,pre,9997.6,800,352,B
9331904,0,0,pre,5.3,0,0,B
5895930,0,0,pre,6316.4,380,329,A
5895930,0,0,pre,10457.3,580,528,B
5333204,0,0,pre,6452.2,0,396,A
5333204,0,0,pre,7006.6,0,396,B
9604281,0,0,pre,14774.4,1145,745,B
3456387,0,0,pre,11178.9,280,330,B
325457,0,0,pre,32399.4,760,1050,B
9082476,0,0,pre,18683.7,400,396,B
9556524,0,0,pre,10958.5,350,0,B
9556524,0,0,pre,11242.4,350,0,A
4246631,0,0,pre,2964.4,400,400,B
4246631,1,0,pre,2937.3,400,400,A
2409222,0,0,pre,43.9,10,0,B
4502280,0,0,pre,4702.1,410,342,B
8057380,0,0,pre,381.2,115,99,A
8057380,0,0,pre,0.5,0,0,B
6536443,0,0,pre,203.3,0,0,B
180480,0,0,pre,3843.9,300,297,B
4430514,0,0,pre,10890.3,350,350,B
2249572,0,0,pre,2698.2,30,65,A
2911644,0,0,pre,11524,50,50,B
8236657,0,0,pre,843.7,0,0,B
5156668,0,0,pre,1053,90,90,A
9279893,0,0,pre,177.8,0,0,A
9477901,0,0,pre,14598.9,460,280,B
4022106,0,1,pre,10901.8,500,495,B
681235,0,0,pre,2991.3,121.5,297,B
8645282,0,0,pre,15190.9,350,347,B
5773283,1,0,pre,0,115,0,B
4921414,0,0,pre,3124.1,410,396,B
4921414,0,0,pre,2385.7,410,396,A
6714593,0,0,pre,744.7,330,50,B
9538673,1,0,pre,4931.3,300,297,A
4847675,0,0,pre,22429.3,360,350,B
3549686,0,0,pre,8363.5,600,396,B
4217890,1,0,pre,612.1,100,100,B
4735227,1,0,pre,4767.2,200,198,A
4735227,0,0,pre,6739.3,300,297,B
1506428,0,0,pre,4536.6,140,110,B
7373466,0,0,pre,29.6,0,0,B
5357529,0,0,pre,1021.2,100,250,B
2081555,0,0,pre,9012.4,300,297,B
4129569,0,0,pre,18274.4,400,396,B
184571,0,0,pre,32705.8,515,495,A
184571,0,0,pre,34929.9,515,495,B
7457599,0,0,pre,29.6,61.5,0,B
5703678,1,0,pre,79,40,0,B
5703678,0,0,pre,39.5,40,0,A
2195757,0,0,pre,481.2,100,0,B
8871769,0,0,pre,18061.8,580,485,B
7754797,0,0,pre,47139,360,380,A
7754797,0,0,pre,51052.4,360,380,B
6099813,0,0,pre,7107.8,320,320,B
6099813,0,0,pre,5278.5,280,280,B
3756920,1,0,pre,15096.3,160,700,B
5013931,0,0,pre,4328.4,0,0,B
8560959,0,0,pre,1932.5,350,350,B
348962,0,0,pre,56.2,0,0,B
2699998,0,0,pre,9410.3,190,50,B
2980162,0,0,pre,25.3,100,0,B
2980162,1,0,pre,33.5,0,0,A
1922202,0,0,pre,8649.7,170,149,B
2351241,0,0,pre,4.2,300,0,B
4799243,0,0,pre,5735.7,80,80,B
7128271,0,0,pre,1999.4,180,150,B
8255310,0,0,pre,0,0,0,B
8183338,0,0,pre,24974.1,0,0,B
2842404,1,0,pre,769.5,150,0,B
4780474,0,0,pre,7063.4,300,297,A
5528482,0,0,pre,7095.9,400,396,A
9538487,0,0,pre,3164.8,400,0,A
4336530,0,0,pre,2755.8,211.5,355,B
5190702,0,0,pre,3072.8,100,198,A
5190702,0,0,pre,3072.8,100,198,B
3661806,0,0,pre,6542.5,300,298,B
5328822,0,0,pre,76.1,0,0,B
6020859,1,0,pre,22869.7,500,495,B
8797865,0,0,pre,1617.7,0,0,A
9457898,0,0,pre,3417.8,100,598,A
7381138,0,0,pre,4390.1,100,99,B
181191,1,0,pre,2232.1,160,0,B
5803203,0,0,pre,1084.6,100,100,B
9925231,0,0,pre,8043.9,1000,0,B
259302,0,0,pre,44.6,0,0,A
4159354,0,0,pre,1337.6,150,150,B
5598356,0,0,pre,905.9,270,200,B
5598356,0,0,pre,668,250,220,B
1886413,0,0,pre,19328.7,515,396,A
1886413,0,0,pre,27107,615,495,B
6466423,0,1,pre,1515.1,300,297,A
2016426,0,0,pre,1447.2,100,180,B
1480495,0,0,pre,12373.8,240,430,B
1480495,0,0,pre,9139.9,270,440,A
1480495,1,0,pre,10727.6,270,440,B
2332520,1,0,pre,12847,500,600,A
2332520,0,0,pre,14516,600,630,B
4785553,0,0,pre,1293.3,150,150,B
5225553,1,0,pre,8246.5,400,70,A
5134608,0,0,pre,28533.7,500,480,B
2667619,0,0,pre,47.2,80,130,B
2728657,0,0,pre,2380.5,200,200,B
5332743,0,0,pre,199.5,200,200,B
1128852,0,0,pre,5793.7,200,198,B
9963875,0,0,pre,6.3,20,0,B
8383951,0,0,pre,4441.8,252.5,229,B
8737148,0,0,pre,10596.7,300,297,B
316206,1,0,pre,7374.3,400,426,B
1522224,0,0,pre,2444.7,300,198,A
9909263,0,0,pre,1823.7,120,90,A
4242529,0,0,pre,7205,245,258,B
4645690,0,0,pre,5893.2,130,159,B
699695,0,0,pre,67,600,250,B
1308831,1,0,pre,7839.4,900,427,B
1308831,0,1,pre,7337.2,500,427,A
5980840,0,0,pre,6377.6,530,150,B
3641965,0,0,pre,433.1,0,0,B
9813133,0,0,pre,2793,237,0,A
9813133,0,0,pre,4601,242,0,B
5683196,0,0,pre,13543.1,400,396,B
3816349,0,0,pre,34808.8,700,599,A
3816349,0,1,pre,24631.9,500,396,B
3816349,1,0,pre,22713.3,400,396,A
3816349,0,0,pre,29316,600,500,B
7181403,0,0,pre,9757,100,149,B
2965444,0,0,pre,0,365,350,B
2965444,0,0,pre,0,350,350,A
3114474,0,0,pre,0,20,50,B
8989569,0,0,pre,2229.6,600,299,B
1582576,0,0,pre,18585.2,550,411,B
1582576,0,0,pre,16283.9,450,362,A
6909578,0,0,pre,46202.2,230,300,B
6909578,0,0,pre,46784.7,250,299,B
8334619,0,0,pre,10.4,350,0,A
8334619,0,0,pre,29.4,0,0,B
345710,1,0,pre,11104.8,430,347,B
4210742,0,0,pre,493.6,390,350,A
2232795,0,0,pre,756.4,50,50,B
3472798,0,0,pre,4274.9,300,396,B
3472798,0,0,pre,5387.7,300,396,A
3669862,0,0,pre,21390.4,500,495,A
550893,0,0,pre,165.1,300,0,A
7029912,0,0,pre,4502,60,0,B
7029912,0,0,pre,6115.1,60,0,A
4396176,0,0,pre,121.7,540,55,B
1464245,0,0,pre,6493.4,300,297,B
3396249,1,0,pre,302,170,90,B
8122300,0,0,pre,25035.3,50,150,B
8122300,0,0,pre,25713.9,0,50,B
90368,0,0,pre,2245,200,198,B
90368,0,0,pre,2325.8,300,297,B
2901419,0,0,pre,146.2,0,0,A
2901419,0,0,pre,6079.5,80,80,B
1196906,0,0,pre,6501.6,400,396,B
4459180,0,0,pre,3255.8,300,297,B
4459180,0,0,pre,3911.5,200,198,B
9721305,0,0,pre,0,200,0,A
313,0,0,pre,258.9,300,60,A
9934408,0,0,pre,3466.8,150,198,B
8181432,0,0,pre,0,0,0,A
3229524,0,0,pre,1315.1,0,50,B
5534532,0,0,pre,0,0,0,B
518661,0,0,pre,104.4,140,20,B
8902684,0,0,pre,5413,500,350,B
6668704,0,0,pre,8376.5,330,300,B
3222798,0,0,pre,40033.3,600,499,A
7898849,0,0,pre,1566.5,350,0,B
7898849,0,0,pre,1205.3,450,100,B
2577193,0,0,pre,0,100,0,B
8568403,0,0,pre,0,20,0,B
1571451,0,0,pre,147.9,100,50,B
858454,0,0,pre,207.1,550,0,B
5433513,1,0,pre,9.3,0,0,B
8036652,0,0,pre,0,2,30,B
5103237,0,0,pre,26.3,300,0,B
9297325,0,0,pre,0.4,0,0,B
3295431,0,0,pre,6138.4,240,200,B
7711632,0,0,pre,245.4,250,250,B
2755693,0,0,pre,2,300,0,A
7496213,1,0,pre,13,50,50,B
7496213,0,0,pre,0.3,0,0,A
4116334,0,0,pre,0,300,0,B
4116334,0,0,pre,0,300,0,A
9695346,0,0,pre,0.8,0,0,B
2861591,0,0,pre,0,0,0,A
2861591,0,0,pre,0.1,0,0,B
6143815,0,0,pre,22668.8,300,300,A
5263,0,0,pre,326,0,150,B
1763405,0,0,pre,14602,150,140,B
4886497,0,0,pre,20457.4,980,650,B
326591,0,0,pre,0,10,0,B
6313676,0,0,pre,1186.4,0,50,B
9266260,0,0,pre,196.7,0,0,B
990346,0,0,pre,2652.7,80,105,B
2355499,0,0,pre,2176.2,200,198,A
4476691,1,0,pre,231.9,0,0,A
4476691,0,0,pre,1744.2,0,0,B
9888699,0,0,pre,4678.9,510,524,B
9888699,0,0,pre,4265.1,740,699,A
9888699,0,0,pre,7822.5,610,580,A
9888699,0,0,pre,7110.3,660,630,B
1183761,0,0,pre,9379,150,250,B
1183761,0,0,pre,9376.3,450,270,A
2693818,0,0,pre,0,10,0,B
4652875,0,0,pre,1002.6,200,198,B
5579102,1,0,pre,3595.8,330,380,B
5579102,0,0,pre,4169.6,300,300,A
3288116,0,0,pre,547.2,285,310,B
3288116,0,0,pre,327.1,150,180,A
1858124,1,0,pre,2351.2,600,90,B
9306173,0,0,pre,540.9,71.5,30,B
5291305,0,0,pre,4581.2,60,60,B
6113338,0,0,pre,1971.8,30,205,B
2503348,0,0,pre,912.9,1000,130,B
7904348,0,0,pre,0,0,0,B
4678406,0,0,pre,29.2,80,80,B
3401773,0,0,pre,7138.7,215,198,B
8633799,0,0,pre,6231.6,500,350,B
2064856,0,0,pre,1411.8,100,25,B
7162105,0,0,pre,2544.2,400,80,B
729149,0,0,pre,451.1,595,30,B
729149,0,0,pre,404.8,755,30,A
729149,1,0,pre,339.1,795,30,B
6397188,0,0,pre,4748.2,250,250,B
2103376,0,0,pre,2322.7,200,200,A
2103376,0,0,pre,1359,200,200,B
8063579,0,0,pre,2925.8,260,260,B
6619727,0,0,pre,4224.2,300,248,B
6619727,0,0,pre,2973.7,300,198,A
5033782,1,0,pre,6200.4,350,350,B
7633838,0,0,pre,23242.4,0,549,B
2069894,0,0,pre,1488.3,350,149,B
6577167,0,0,pre,9811.9,300,297,B
5040208,0,0,pre,27664.1,450,500,B
5040208,0,0,pre,22847.2,600,650,B
5040208,0,0,pre,24917.9,750,750,B
7983499,0,0,pre,3409.6,0,0,B
6331556,0,0,pre,6589.2,350,350,B
4209956,0,0,pre,2289.9,160,149,A
4209956,0,0,pre,2534.2,220,199,B
2285314,1,0,pre,875.2,50,30,B
68317,0,0,pre,3988.8,0,149,B
9110400,0,0,pre,4.1,0,0,A
3742496,0,0,pre,1514.5,200,200,B
2155598,0,0,pre,10538.6,230,150,B
2155598,0,0,pre,9689.4,190,150,A
4751620,0,0,pre,28618.8,400,400,B
9035172,0,0,pre,2711.8,1700,450,B
7991182,0,0,pre,25.6,250,250,A
7991182,0,0,pre,22,250,250,B
7991182,0,0,pre,27.5,250,250,A
7991182,1,0,pre,1.9,0,0,B
519264,0,0,pre,2291.3,0,0,B
9701325,0,0,pre,1756.6,300,150,B
4631346,0,0,pre,18731.3,690,594,B
7099499,0,0,pre,14682.4,660,690,A
692186,0,0,pre,537.3,0,0,B
5770333,0,0,pre,7066,315,297,B
1760446,0,0,pre,8562.6,250,300,B
1530676,0,0,pre,749.2,100,50,B
959771,0,0,pre,30489.6,665,645,B
5136118,0,0,pre,36295.1,720,690,B
3253156,0,0,pre,1158.6,0,0,B
7551250,0,0,pre,1277.4,365,348,B
5802280,0,0,pre,0,110,0,B
9482390,0,0,pre,0,5,0,B
3300414,0,0,pre,8404.1,380,477,B
